#Data tag : v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/pb),recorded(/pb)
277069:5105,07/19/16 17:52:15,309,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,80.242,76.658
277070:5105,07/19/16 19:54:11,1058,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,221.708,210.452
277071:5105,07/20/16 02:48:37,171,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,29.929,26.936
277072:5105,07/20/16 04:01:41,464,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,73.336,70.777
277073:5105,07/20/16 07:09:53,90,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,13.469,13.057
277076:5105,07/20/16 07:55:58,1033,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,134.445,129.281
277087:5105,07/20/16 17:49:22,988,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,92.009,88.851
277094:5106,07/21/16 04:03:56,582,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,138.859,133.263
277096:5106,07/21/16 07:56:14,2085,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,340.993,327.953
277112:5106,07/21/16 21:29:34,155,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,17.750,17.122
277126:5107,07/22/16 01:36:48,18,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,4.533,1.999
277127:5107,07/22/16 01:46:10,901,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,194.970,187.422
277148:5108,07/22/16 10:31:04,616,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,136.645,130.748
277166:5109,07/22/16 18:10:23,354,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,75.912,72.119
277168:5109,07/22/16 20:34:53,2220,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,339.231,327.114
277180:5110,07/23/16 13:37:57,141,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,34.289,31.814
277194:5111,07/23/16 18:25:08,1938,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,394.635,374.947
277305:5116,07/25/16 01:23:14,683,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,165.984,157.056
277420:5117,07/25/16 19:44:15,261,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,66.055,62.154
277981:5151,08/01/16 11:52:59,76,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,17.921,16.609
277991:5151,08/01/16 15:43:56,90,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,5.363,4.813
277992:5151,08/01/16 16:22:25,311,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,18.030,17.133
278017:5154,08/01/16 23:26:43,510,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,134.005,126.940
278018:5154,08/02/16 02:52:01,1156,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,229.688,218.738
278167:5161,08/03/16 18:39:02,2167,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,336.514,322.540
278175:5161,08/04/16 08:44:58,88,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,9.550,9.310
278193:5162,08/04/16 12:31:44,155,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,37.014,35.219
278239:5163,08/04/16 23:23:01,663,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,144.591,135.887
278240:5163,08/05/16 03:46:54,1300,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,210.211,201.810
278273:5169,08/05/16 17:37:20,36,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,7.323,5.973
278274:5169,08/05/16 17:55:42,84,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,19.707,18.367
278288:5170,08/05/16 21:11:12,15,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,3.804,2.925
278289:5170,08/05/16 21:18:02,51,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,11.428,9.634
278290:5170,08/05/16 21:42:34,11,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,2.663,2.467
278308:5173,08/06/16 13:00:39,1740,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,336.199,320.155
278310:5173,08/07/16 00:47:36,708,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,93.872,90.876
278315:5179,08/07/16 10:56:52,693,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,152.675,140.247
278345:5181,08/08/16 00:13:39,746,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,166.625,153.133
278346:5181,08/08/16 05:08:15,117,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,22.700,21.608
278349:5181,08/08/16 06:27:06,613,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,101.605,97.121
278366:5181,08/08/16 10:36:47,453,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,63.269,61.039
278406:5183,08/08/16 17:15:50,1597,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,319.947,303.620
278509:5187,08/09/16 18:29:15,1467,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,301.129,279.389
278769:5197,08/13/16 06:38:56,30,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,7.931,7.329
278770:5197,08/13/16 06:54:00,767,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,174.284,166.984
278801:5198,08/13/16 14:43:37,38,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,10.292,7.936
278802:5198,08/13/16 15:01:05,17,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,4.105,1.739
278803:5198,08/13/16 15:10:53,318,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,78.695,72.759
278804:5198,08/13/16 17:20:06,4,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,0.929,0.762
278805:5198,08/13/16 17:23:57,274,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,60.301,56.548
278808:5198,08/13/16 19:25:19,1791,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,287.054,276.362
278820:5199,08/14/16 11:00:51,1517,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,304.872,292.856
278822:5199,08/14/16 21:52:47,1627,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,202.893,196.568
278873:5205,08/15/16 23:25:45,60,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,11.489,2.058
278874:5205,08/15/16 23:51:53,477,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,88.698,83.419
278875:5205,08/16/16 03:01:20,833,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,123.041,117.573
278923:5206,08/16/16 12:16:32,413,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,104.613,100.175
278957:5209,08/16/16 21:31:36,149,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,38.331,36.745
278962:5210,08/17/16 01:08:31,341,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,83.145,77.293
278963:5210,08/17/16 03:24:57,174,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,39.264,37.745
278969:5211,08/17/16 07:16:52,1386,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,300.996,287.917
278975:5211,08/17/16 16:23:16,848,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,129.009,123.191
278976:5211,08/17/16 21:58:16,20,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,2.729,2.627
278986:5213,08/18/16 04:02:59,129,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,34.228,32.092
279024:5219,08/18/16 22:31:53,301,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,53.413,50.732
279029:5219,08/19/16 02:19:40,260,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,41.058,39.029
279071:5222,08/19/16 15:40:07,174,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,24.128,23.198
279080:5223,08/19/16 22:42:50,157,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,13.641,13.167
279115:5229,08/20/16 22:08:09,407,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,89.285,85.924
279116:5229,08/21/16 01:36:03,448,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,96.330,92.434
279479:5247,08/25/16 04:33:24,105,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,6.411,6.066
279588:5251,08/25/16 21:08:11,1160,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,241.675,233.156
279653:5253,08/26/16 14:05:52,181,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,45.810,44.147
279654:5253,08/26/16 15:21:58,1245,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,253.666,245.477
279656:5253,08/26/16 23:49:40,43,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,6.900,5.825
279658:5253,08/27/16 01:35:19,712,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,97.710,95.006
279667:5254,08/27/16 09:08:23,966,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,217.998,210.827
279681:5256,08/27/16 21:57:02,28,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,7.306,6.716
279682:5256,08/27/16 22:11:02,33,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,8.662,7.833
279683:5256,08/27/16 22:32:16,26,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,6.753,6.411
279684:5256,08/27/16 22:46:58,22,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,5.593,5.345
279685:5256,08/27/16 23:07:12,208,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,50.467,48.848
279691:5257,08/28/16 03:41:26,43,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,10.322,9.728
279694:5257,08/28/16 04:03:09,2235,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,418.135,406.150
279715:5258,08/28/16 22:01:34,577,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,135.677,130.204
279716:5258,08/29/16 02:17:06,1638,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,269.173,262.229
279760:5261,08/29/16 20:21:24,655,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,161.478,156.255
279766:5261,08/30/16 01:08:36,1689,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,282.978,274.841
279767:5261,08/30/16 12:08:03,776,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,94.447,92.355
279794:5264,08/30/16 23:41:02,1024,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,234.466,227.434
279823:5265,08/31/16 10:00:39,335,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,85.837,83.242
279841:5266,08/31/16 15:23:17,2040,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,390.773,378.513
279844:5267,09/01/16 07:21:16,224,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,60.182,57.514
279887:5270,09/01/16 23:20:52,316,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,77.913,74.727
279931:5274,09/02/16 11:37:39,2934,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,502.189,487.164
279966:5275,09/03/16 09:20:25,363,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,98.669,94.646
279975:5276,09/03/16 14:45:09,1024,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,252.850,243.664
279993:5277,09/04/16 00:23:27,72,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,19.585,18.378
279994:5277,09/04/16 00:56:48,47,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,13.340,12.589
280013:5277,09/04/16 03:35:47,25,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,5.988,5.751
280015:5277,09/04/16 03:55:19,572,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,122.374,117.766
280016:5277,09/04/16 07:42:16,149,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,28.222,27.220
280017:5277,09/04/16 08:45:47,608,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,103.496,100.514
280018:5277,09/04/16 12:47:05,1281,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,168.200,163.801
280020:5277,09/04/16 21:15:15,45,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,4.939,4.761
280024:5277,09/04/16 21:47:39,427,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,44.000,43.199
280187:5279,09/05/16 20:24:23,57,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,14.903,13.454
280188:5279,09/05/16 20:50:25,245,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,65.352,62.683
280191:5279,09/05/16 22:40:17,897,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,189.831,183.010
280194:5279,09/06/16 06:00:49,238,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,37.356,36.244
280242:5282,09/06/16 15:43:40,625,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,156.851,150.585
280249:5282,09/06/16 19:52:07,1432,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,253.448,245.267
280251:5282,09/07/16 05:14:58,371,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,49.876,48.585
280327:5287,09/08/16 08:23:13,37,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,9.724,8.880
280330:5287,09/08/16 08:46:53,857,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,197.041,189.771
280349:5287,09/08/16 14:27:22,620,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,110.288,106.679
280363:5287,09/08/16 18:47:24,359,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,53.214,51.471
280364:5287,09/08/16 21:09:57,1349,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,165.875,160.092
280383:5288,09/09/16 08:41:13,2,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,0.554,0.252
280384:5288,09/09/16 08:49:12,33,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,8.614,7.954
280385:5288,09/09/16 09:11:36,2012,HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,387.389,373.399
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/pb),totrecorded(/pb)
#HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v1,41,92,54253,10242.203,9818.341
#HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v4,32,86,47447,9199.511,8857.033
#HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v1,41,92,54253,10242.203,9818.341
#HLT_Mu12_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,32,86,47447,1252.422,1204.933
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v1,41,92,54253,10242.203,9818.341
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_DZ_v4,32,86,47447,9199.511,8857.033
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v3,23,66,29602,2957.040,2836.688
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v4,4,12,7544,1012.039,968.121
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v5,4,16,8540,1195.154,1147.881
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v6,41,121,84812,13761.498,13182.687
#HLT_Mu8_TrkIsoVVL_Ele23_CaloIdL_TrackIdL_IsoVL_v7,41,92,54253,10242.203,9818.341

#Check JSON:
#(run,ls) in json but not in results: []
